date,title,url,content
2014-07-10 19:33:22+00:00,Brazil’s BTG Pactual to Acquire Reinsurer,https://dealbook.nytimes.com/2014/07/10/brazils-btg-pactual-to-acquire-reinsurer/,The acquisition of Ariel Re is seen as part of a long-term strategy by BTG Pactual to diversify away from its core Brazilian investment banking business.
2014-07-11 11:31:21+00:00,Morning Agenda: Global Stock Markets Shaken,https://dealbook.nytimes.com/2014/07/11/morning-agenda-global-stock-markets-shaken/,"The suspension of a Portuguese bank’s shares shook the markets on Thursday. | Dispatches from Allen & Company’s conference in Sun Valley, Idaho. | TRW Automotive Holdings received a takeover offer from a German auto parts maker. | Steven A. Cohen’s former hedge fund has paid a $900 million penalty to prosecutors."
2014-07-21 20:39:19+00:00,Businesses Need to Spend More. The Future of the Economy Depends on It.,https://www.nytimes.com/2014/07/22/upshot/businesses-need-to-spend-more-the-future-of-the-economy-depends-on-it.html,"Capital spending improves worker productivity, and worker productivity leads to better living standards."
2014-08-01 11:38:23+00:00,Morning Agenda: Markets Fall but Strategists Shrug,https://dealbook.nytimes.com/2014/08/01/morning-agenda-markets-fall-but-strategists-shrug/,The stock market ended July with a dive but analysts were upbeat. | Argentina may be in default but also may be in denial. | A popular prepaid money card has opened a path to fraudulent schemes. | Trulia is at a competitive disadvantage while it waits to see whether its deal with Zillow will clear regulatory scrutiny.
2014-08-08 01:40:03+00:00,"Stampede of Mergers Could Mean Growth, or Irrationality, Ahead",https://dealbook.nytimes.com/2014/08/07/stampede-of-mergers-could-mean-growth-or-irrationality-ahead/,"Cheap credit, lower tax bills and a desire for revenue, more than economic optimism, may be behind this year’s surge in corporate acquisitions."
2014-08-13 05:43:54+00:00,Lending in China Slowed Drastically in July,https://www.nytimes.com/2014/08/14/business/international/chinese-lending-slows-dramatically-in-july.html,"With a weak property market driving down demand for loans, new lending fell to the lowest level since the depths of the global financial crisis."
2014-08-14 19:47:13+00:00,The Signals From the High-Yield Bond Market,https://dealbook.nytimes.com/2014/08/14/the-signals-from-the-high-yield-bond-market/,"Stocks continued to set all-time highs through most of July, but high-yield bond prices were eroding. In 2007, the paths of stocks and high-yield bonds diverged, too. Are the current moves worrisome?"
2014-08-25 14:10:29+00:00,An Intensifying Presidential Campaign Brings Tension to Brazil’s Markets,https://www.nytimes.com/2014/08/26/world/americas/intensifying-presidential-campaign-brings-tension-to-brazils-financial-markets.html,"Some banks, hedge funds and other big investors are raising their bets against President Dilma Rousseff ahead of an October election."
2014-08-26 09:00:12+00:00,"Fantasy Football, Stock-Market Edition",https://www.nytimes.com/2014/08/31/magazine/fantasy-football-stock-market-edition.html,You can now buy stocks linked to football players’ fortunes. Does that say more about fantasy sports or the state of the market?
2014-08-26 10:13:57+00:00,South Africa’s Subprime Crisis,https://www.nytimes.com/2014/08/27/opinion/molefe-south-africas-subprime-crisis.html,We largely avoided the 2007 crash but didn't learn from it. Now we're facing our own bailouts.
2014-09-01 01:13:06+00:00,Start-Ups Accrue Funding in Case of Leaner Times,https://dealbook.nytimes.com/2014/08/31/start-ups-accrue-funding-in-case-of-leaner-times/,"Some entrepreneurs say worries about a possible downturn are partly why they are stocking up on financing, essentially taking out insurance on the risk of harder days ahead."
2014-09-04 11:53:34+00:00,Europe’s Bank Takes Aggressive Steps,https://www.nytimes.com/2014/09/05/business/international/ecb-cuts-interest-rate-further-paving-way-for-more-drastic-measures.html,The new measures show resolve by the central bank. But its president called on eurozone leaders to do their part to stimulate the economy.
2014-09-04 14:44:33+00:00,Europe’s Big Push for Growth Is More About Trust Than Anything,https://www.nytimes.com/2014/09/05/upshot/draghi-and-ecb-need-credibility-to-rise-even-more-than-inflation.html,Investors do not believe that the bank will show sufficient determination to stick with easy money policies.
2014-09-10 01:09:46+00:00,"Fed Proposes New Rule, and Wall St. Banks Feel the Pressure",https://dealbook.nytimes.com/2014/09/09/fed-proposes-new-rule-and-wall-st-banks-feel-the-pressure/,"The Federal Reserve’s proposal and other rules could increase pressure on big banks to reduce, or even sell, traditionally profitable operations like lending to hedge funds."
2014-09-19 13:23:59+00:00,Household Net Worth Has Rebounded ,https://www.nytimes.com/2014/09/20/business/household-net-worth-has-rebounded-since-financial-crisis.html,"Adjusted for the change in the Consumer Price Index, household wealth is at a record high, 4 percent above the 2007 level."
2014-09-23 19:30:31+00:00,Rocket Internet of Germany Sets Price Range for Its I.P.O.,https://dealbook.nytimes.com/2014/09/23/rocket-internet-of-germany-prices-its-i-p-o/,"The company plans to raise as much as $1.89 billion, which would value the company at up to $7.8 billion."
2014-09-23 22:47:43+00:00,Citizens Financial’s Offering Raises $3 Billion as It Parts From R.B.S.,https://dealbook.nytimes.com/2014/09/23/citizens-financial-prices-i-p-o-at-21-50-below-expected-range/,"The offering tested the appetite of investors for yet another midsize lender, in a year that has seen many seek public listings."
2014-09-24 17:18:28+00:00,Citizens Financial Rises in Market Debut,https://dealbook.nytimes.com/2014/09/24/citizens-financial-rises-in-market-debut/,Shares in the midsize lender rose more than 7 percent on Wednesday after the company priced its stock below an expected price range.
2014-10-02 21:32:06+00:00,"Putin Trumpets Economic Strength, but Advisers Seem Less Certain",https://www.nytimes.com/2014/10/03/world/europe/putin-russia-economy.html,"Though the president depicted the Russian economy as open and stable, senior officials acknowledged slow growth and the flight of foreign investors."
2014-10-06 00:47:38+00:00,Hong Kong Wealth Gap on Display in Protests,https://www.nytimes.com/2014/10/06/business/international/hong-kong-wealth-gap-on-display-in-protests.html,"Dissatisfaction with a growing wealth gap in Hong Kong has helped fuel recent public demonstrations, which could shake the city’s immediate and long-term stability."
2014-10-07 13:33:10+00:00,I.M.F. Asks Rich Nations for Support,https://www.nytimes.com/2014/10/08/business/imf-lowers-world-growth-forecast-pointing-to-us-as-a-bright-spot.html,The International Monetary Fund said that cash-rich countries needed to step up large public investments to help keep the flagging global recovery on track.
2014-10-08 18:21:23+00:00,"Fed Officials Affirm Rate Outlook, but Seek Flexibility ",https://www.nytimes.com/2014/10/09/business/economy/fed-officials-reinforce-rate-outlook-but-seek-flexibility.html,"The Federal Reserve, pleased that the economy is improving and more Americans are finding jobs, plans to finish its latest bond-buying campaign at the end of October."
2014-10-12 21:58:13+00:00,I.M.F. Warns of Global Financial Risk From Fiscal Policies,https://www.nytimes.com/2014/10/13/business/international/imf-warns-of-global-financial-risk-.html,"Leaders of the International Monetary Fund said that high debt in China and a lack of spending in Europe, among other factors, could provoke a market convulsion."
2014-10-14 01:02:10+00:00,Calculating the Grim Economic Costs of Ebola Outbreak,https://dealbook.nytimes.com/2014/10/13/calculating-the-grim-costs-of-ebola/,The topic everyone on Wall Street is discussing urgently but quietly isn’t the volatile stock market. It is Ebola.
2014-10-16 02:24:28+00:00,Volatility Hits European and Asian Stocks After Frenzy on Wall Street,https://dealbook.nytimes.com/2014/10/15/stocks-in-asia-open-lower-thursday-after-rough-day-on-wall-st/,European markets fall as investors grow increasingly concerned over signs that global economic growth is faltering.
2014-10-16 13:51:44+00:00,"Calm Returns to Wall St., but Europe Remains a Worry",https://dealbook.nytimes.com/2014/10/16/u-s-stocks-open-lower/,"The United States market ended virtually flat on Thursday, after recovering from early losses — a steadying that came as a relief after a tumultuous day on world markets on Wednesday."
2014-10-16 15:27:11+00:00,Specter of Renewed Crisis Polarizes Europe,https://www.nytimes.com/2014/10/17/business/international/specter-of-renewed-economic-crisis-polarizes-europe.html,"As a new depth of gloom descends over the eurozone economy, analysts are laying blame at two doorsteps: the European Central Bank and Germany."
2014-10-17 19:30:32+00:00,Weekend Reading: Take the Wall St. Earnings Quiz,https://dealbook.nytimes.com/2014/10/17/weekend-reading-take-the-wall-st-earnings-quiz/,"How well do you know Wall Street? Match the statements from analysts , executives and spokesman from eight financial giants."
2014-10-24 14:33:59+00:00,"In Brazil’s Election, a Stark Vote on the Nation’s Economy",https://www.nytimes.com/2014/10/25/business/in-brazil-election-a-stark-choice-on-economic-direction.html,"Rarely, if ever, has such a pro-growth, market-friendly candidate emerged as a serious presidential contender in a developing country."
2014-10-25 01:28:15+00:00,A Way for Local Businesses to Grow,https://www.nytimes.com/2014/10/25/opinion/a-way-for-local-businesses-to-grow.html,Michigan is making it easier for start-ups to get investor financing.
2014-10-27 16:42:01+00:00,Today in Small Business: When the Ebola Virus Touches a Business,https://boss.blogs.nytimes.com/2014/10/27/today-in-small-business-when-the-ebola-virus-touches-a-business/,A “Shark Tank” contestant gets hundreds of thousands of downloads. How the Pentagon finally reached its goal for small-business contracts. Is Oakland the next Brooklyn?
2014-10-27 17:20:21+00:00,A $90 Million Condo Flip Shows What’s Wrong With Financial Capitalism,https://www.nytimes.com/2014/10/28/upshot/a-90-million-condo-flip-shows-whats-wrong-with-financial-capitalism.html,The purchase of one of the most costly apartments in New York for speculative purposes is a good example of a deal that does nothing for the economy.
2014-10-28 00:35:46+00:00,"Hopes for Rebound in Brazil Rest With Dilma Rousseff, Re-elected President",https://dealbook.nytimes.com/2014/10/27/hopes-for-rebound-in-brazil-rest-with-re-elected-president/,Ms. Rousseff must contend with a stagnant economy and a growing budget deficit while seeking to reassure would-be investors of Brazil’s promise.
2014-11-05 10:14:52+00:00,Modest Boost for Japan’s Economy,https://www.nytimes.com/2014/11/06/opinion/modest-boost-for-japans-economy.html,"With interest rates already very low, there's only so much that its central bank can do."
2014-11-05 17:16:12+00:00,Business Leaders Cautiously Expect G.O.P. Win to Open Some Doors,https://www.nytimes.com/2014/11/06/business/republican-election-victory-seen-as-positive-for-business-but-others-temper-expectations.html,"Issues expected to get a new look include a corporate tax overhaul, environmental and financial regulation, trade deals and the Keystone oil pipeline."
2014-11-13 18:06:24+00:00,Fostering Growth With Greater Economic Cooperation,https://www.nytimes.com/2014/11/14/business/international/g20-takehiko-nakao-asian-development-bank.html,"Takehiko Nakao, president of the Asian Development Bank, explains how the Group of 20, which is meeting in Australia this weekend, can bolster economies and fight corruption."
2014-11-17 03:15:08+00:00,Link Opens Between Hong Kong and Shanghai Stock Markets,https://dealbook.nytimes.com/2014/11/16/link-opens-between-hong-kong-and-shanghai-stock-markets/,The connection will strengthen the two cities’ roles as global financial centers and open the door to $4.2 trillion pool of capital.
2014-11-28 13:26:23+00:00,India’s Economic Growth Slows to 5.3%,https://www.nytimes.com/2014/11/29/business/international/indias-economic-growth-slows-to-53.html,"Manufacturing and agricultural output dragged on growth in the last quarter, raising pressure on Prime Minister Narendra Modi to expand his economic revival efforts."
2014-12-05 15:45:03+00:00,Steep Slide in Oil Prices Is Blessing for Most,https://www.nytimes.com/2014/12/06/business/slide-in-oil-prices-is-mostly-a-blessing.html,"If history is any guide, it’s hard to see falling oil prices as anything but good news for everyone whose fortunes aren’t tied to oil."
2014-12-08 02:38:15+00:00,"After a Dry Spell, a Boom in Big Deals",https://dealbook.nytimes.com/2014/12/07/after-a-dry-spell-a-boom-in-big-deals/,"Low interest rates, strong stock prices and healthy capital balances set the scene for a flurry of large acquisitions, most of them traditional and relatively safe bets."
2014-12-11 21:41:07+00:00,Misreading the Lessons From Financial Crises,https://www.nytimes.com/2014/12/12/business/economy/learning-the-wrong-lessons-from-multiple-financial-crises.html,"With the Fed ready to step in at every tipping point, the need to rethink regulation was overlooked."
2014-12-15 13:32:28+00:00,China’s Financial Firms Change Plans on Takeovers,https://www.nytimes.com/2014/12/16/business/international/chinas-financial-firms-change-plans-on-takeovers.html,A recent deal for a Portuguese investment bank demonstrates the changing character of acquisitions by Chinese firms.
2014-12-15 23:47:53+00:00,Interest Rate Raised to 17% in Russia,https://www.nytimes.com/2014/12/16/business/international/russia-central-bank-abruptly-raises-key-interest-rate.html,Western sanctions and the collapse in the price of oil have weighed on the economy and hurt the ruble.
2014-12-16 11:30:02+00:00,Russia’s Steep Rate Increase Fails to Stem Ruble’s Decline,https://www.nytimes.com/2014/12/17/business/russia-ruble-interest-rates.html,"Despite the Russian central bank’s extraordinary effort to defend the ruble, the currency fell to record lows, inducing further panic in the nation’s financial industry."
2014-12-16 19:13:34+00:00,Charting a Crazy 24 Hours in Global Markets,https://www.nytimes.com/2014/12/17/upshot/charting-a-crazy-24-hours-in-global-markets.html,"What does the currency crisis in Russia mean for the United States? Probably lower interest rates, for one thing."
2014-12-18 12:52:56+00:00,Morning Agenda: Ill-Timed Bet on Emerging Markets,https://dealbook.nytimes.com/2014/12/18/morning-agenda-ill-timed-bet-on-emerging-markets/,Bond funds have piled into high-risk securities. | The Fed to be patient on raising interest rates. | Ruble crisis tests Russia’s resources. | Big reward for Countrywide whistle-blower.
2014-12-18 23:34:33+00:00,When Regulators Are Blind to Rules,https://www.nytimes.com/2014/12/19/business/when-regulators-are-blind-to-the-need-for-rules.html,"In the United States, a series of crises sent out warning signals that were not heeded."
2014-12-19 15:59:24+00:00,"U.S. Declares Bank and Auto Bailouts Over, and Profitable",https://www.nytimes.com/2014/12/20/business/us-signals-end-of-bailouts-of-automakers-and-wall-street.html,"A final sale of stock from what was once General Motors’ finance arm closed a turbulent chapter of the financial crisis, the Obama administration said."
2015-01-01 23:39:30+00:00,"To Rescue Economy, Japan Turns to Supermom ",https://www.nytimes.com/2015/01/02/business/international/in-economic-revival-effort-japan-turns-to-its-women.html,"Prime Minister Shinzo Abe pledged to make it easier for women who have children to continue careers, rather than leaving the work force."
2015-01-02 17:05:53+00:00,A Stress Test for Mario Draghi and the European Central Bank,https://www.nytimes.com/2015/01/04/business/stress-test-for-mario-draghi.html,"In doing “whatever it takes” to save the eurozone, the head of the European Central Bank now risks dividing it."
2015-01-05 00:24:55+00:00,Investors Bought Into Nearly $250 Billion in Global I.P.O.s in 2014,https://dealbook.nytimes.com/2015/01/04/investors-bought-into-nearly-250-billion-in-global-i-p-o-s-in-2014/,"Even excluding the $25 billion Alibaba offering, a phenomenon in its own right, the value of worldwide initial public offerings was up nearly 36 percent over 2013."
2015-01-05 12:27:44+00:00,Morning Agenda: Banner Year for Fund-Raising,https://dealbook.nytimes.com/2015/01/05/morning-agenda-banner-year-for-fund-raising/,Last year was a good one for the business of raising money. | Euro falls lower as central bank hints at stimulus. | A stress test for Mario Draghi. | Bitcoin Foundation parts ways with global policy counsel.
2015-01-07 12:40:51+00:00,Morning Agenda: Bond Prices Flash Warning,https://dealbook.nytimes.com/2015/01/07/morning-agenda-bond-prices-flash-warning/,The bond market may be sounding an economic warning. | Why McDonald’s isn’t Shake Shack and shouldn’t be. | Coach adds celebrity cachet with acquisition of Stuart Weitzman. | Bitcoin exchange Bitstamp suspends services after breach.
2015-01-08 12:22:20+00:00,Morning Agenda: Fed Shows Signs of Optimism,https://dealbook.nytimes.com/2015/01/08/morning-agenda-fed-shows-signs-of-optimism/,Fed officials are encouraged by the strength of the economy. | Lenders are engaging with upstart rivals. | Standard Chartered will close its equities business. | William H. Gross helps fuel his new fund with his own cash.
2015-01-09 21:44:42+00:00,The Rise of Trading in the Dark,https://www.nytimes.com/2015/01/11/business/mutfund/the-rise-of-trading-in-the-dark.html,"So-called dark trading — when computers serve as matchmakers and bid-and-ask quotations aren’t displayed to all participants — now accounts for almost half of daily trading volume in the United States, a report finds."
2015-01-14 13:30:35+00:00,"Wells Fargo Posts Gains, Meeting Forecasts",https://dealbook.nytimes.com/2015/01/14/wells-fargo-earnings-edge-up-meeting-expectations/,"Profit rose 2 percent, to $5.71 billion, and revenue increased 4 percent as the bank continued to lend more money and decrease the amount it set aside to cover soured loans."
2015-01-15 12:38:40+00:00,"Bank of America’s Profit Falls 11%, Hurt by Consumer Loans and Investment Banking",https://dealbook.nytimes.com/2015/01/15/bank-of-america-posts-11-decline-in-profit/,"The outstanding totals for every type of consumer loan fell at the bank in 2014, suggesting that lending to consumers remains lukewarm."
2015-01-15 12:38:40+00:00,"Bank of America’s Profit Falls 11%, Hurt by Consumer Loans and Investment Banking",https://dealbook.nytimes.com/2015/01/15/bank-of-america-posts-11-decline-in-profit/,"The outstanding totals for every type of consumer loan fell at the bank in 2014, suggesting that lending to consumers remains lukewarm."
2015-01-19 10:24:42+00:00,Forceful Actions by China to Regulate Markets Send Shares Plunging,https://dealbook.nytimes.com/2015/01/19/to-calm-its-markets-china-helps-guide-a-sell-off/,"Stocks plunged 7.7 percent, the largest one-day decline since 2008, after regulators cracked down on margin financing to invest in shares."
2015-01-20 02:18:20+00:00,"As Growth Slows, China Pins Hopes on Consumer Spending",https://www.nytimes.com/2015/01/20/business/as-growth-slows-china-pins-hopes-on-consumer-spending.html,"Beijing, which reported growth of 7.4 percent for 2014, below its target of 7.5 percent, is trying to reduce its dependence on credit-fueled investment and government spending."
2015-01-21 03:29:54+00:00,Can Capitalists Save Capitalism?,https://www.nytimes.com/2015/01/21/opinion/can-capitalists-save-capitalism.html,"In his State of the Union address, President Obama demonstrated the influence of the Democratic Party’s turn toward a more ‘inclusive capitalism.’"
2015-01-21 12:14:20+00:00,Morning Agenda: Dollar Store Predicament,https://dealbook.nytimes.com/2015/01/21/morning-agenda-dollar-store-predicament/,Shareholders are facing a quandary in the battle for Family Dollar. | President Obama sets agenda to help the middle class. | S.&P. is nearing costly settlements with the U.S. | Profit at Morgan Stanley disappoints.
2015-01-23 12:21:31+00:00,Morning Agenda: Winklevosses Plan Bitcoin Exchange,https://dealbook.nytimes.com/2015/01/23/morning-agenda-winklevosses-plan-bitcoin-exchange/,The Winklevoss twins are planning to open a Bitcoin exchange. | Hutchison Whampoa is in talks to buy O2 of Britain. | Attractive pay packages for chiefs of JPMorgan and Goldman. | Markets respond to E.C.B. stimulus plan.
2015-01-24 14:45:28+00:00,"The Strong Dollar Is Always Good, Except When It Isn’t",https://www.nytimes.com/2015/01/25/business/the-strong-dollar-is-always-good-except-when-it-isnt.html,"A weaker dollar was a reason for the relative health of the American economy, and a stronger currency could reverse some of the progress the nation has made."
2015-01-26 12:43:27+00:00,Morning Agenda: U.S. Challenges Insider Trading Ruling,https://dealbook.nytimes.com/2015/01/26/morning-agenda-u-s-challenges-insider-trading-ruling/,Federal prosecutors seek to reverse a crucial insider trading ruling. | Markets shake off Greek election results. | An obscure law has its day. | PartnerRe and Axis Capital Holdings agree to merge.
2015-01-26 21:56:33+00:00,China’s Other E-Commerce Giant Follows Its Own Path,https://www.nytimes.com/2015/01/27/business/international/jdcom-chinas-other-e-commerce-giant-follows-its-own-path.html,"Long overshadowed by its rival Alibaba, JD is basing its business on logistics and a promise to cater to shoppers from click to package delivery."
2015-01-28 01:12:11+00:00,U.S. Strengths Buoy Consumers but Hurt Corporations With Business Abroad,https://dealbook.nytimes.com/2015/01/27/u-s-strengths-buoy-consumers-but-hurt-corporations-with-business-abroad/,A growing number of big American multinational companies have begun to suffer from lower oil prices and a strong dollar.
2015-01-28 12:34:42+00:00,Morning Agenda: Yahoo’s Alibaba Split,https://dealbook.nytimes.com/2015/01/28/morning-agenda-yahoos-alibaba-split/,Yahoo plans to spin off its stake in Alibaba. | The outcome of the fight over DuPont could define shareholder activism. | U.S. strengths are hurting American multinational corporations. | Thieves steal gold nuggets from Wells Fargo museum.
2015-01-29 20:35:47+00:00,"Eurozone Takes on Quantitative Easing, and Its Risks",https://www.nytimes.com/2015/01/30/business/international/eurozone-takes-on-quantitative-easing-and-its-risks.html,The European Central Bank’s bond buying should benefit 18.4 million people without jobs. But there is a chance it will help only a privileged few.
2015-01-29 23:09:22+00:00,Greece’s Feisty Finance Minister Tries a More Moderate Message,https://www.nytimes.com/2015/01/30/business/international/greeces-feisty-finance-minister-tries-a-more-moderate-message.html,"Yanis Varoufakis, a self-described “erratic Marxist,” says that renegotiating Greek debt needn’t be a “yes or no, take it or leave it” situation."
2015-02-01 22:15:43+00:00,"January Job Data, Big Earnings Reports and the Greek Bailout",https://www.nytimes.com/2015/02/02/business/economy/january-job-data-big-earnings-reports-and-the-greek-bailout.html,"The big corporate news of the week will be earnings reports from BP, Twitter and major carmakers. But the January jobs report, on Friday, and news from Greece will overshadow it all."
2015-02-03 06:41:38+00:00,Alibaba and Lending Club to Form Financing Partnership,https://dealbook.nytimes.com/2015/02/03/lending-club-to-form-financing-partnership-with-alibaba/,The partnership will provide financing for U.S. manufacturers to buy products and supplies through Alibaba.com.
2015-02-04 11:31:13+00:00,China Moves to Free Up Money in Its Economy,https://www.nytimes.com/2015/02/05/business/international/china-moves-to-free-up-money-in-its-economy.html,A half-percentage-point cut in the reserve requirement for banks has the country’s central bank joining those taking measures to support growth.
2015-02-05 10:53:34+00:00,Greek Markets Stumble After Face-Off With Bailout Lenders,https://www.nytimes.com/2015/02/06/business/international/greece-markets.html,The main Athens stock index fell 5.2 percent as the government's showdown with its European partners appeared to be nearing a decisive stage.
2015-02-09 21:34:30+00:00,Greece to Propose a Debt Compromise Plan to Creditors,https://www.nytimes.com/2015/02/10/business/international/greece-to-propose-a-debt-compromise-plan.html,"In a shift, the new government will propose accepting its next bailout loan payment and fulfill most — but not all — of its austerity obligations."
2015-02-12 12:14:13+00:00,Morning Agenda: No Agreement on Greek Bailout,https://dealbook.nytimes.com/2015/02/12/morning-agenda-no-agreement-on-greek-bailout/,Greece and the eurozone fail to settle their differences over debt. | Credit Suisse swings to a profit in the fourth quarter. | A corruption scandal at Petrobras is threatening Brazil’s bond market. | Disclosure and transparency have become a regulatory crutch.
2015-02-13 19:44:54+00:00,"For Tech Start-Ups in Europe, an Oceanic Divide in Funding",https://www.nytimes.com/2015/02/14/technology/for-tech-start-ups-in-europe-an-oceanic-divide-in-funding.html,"European companies, with less access to investors, are adapting by taking advantage of niches, rather than taking United States rivals head-on."
2015-02-18 01:30:03+00:00,"As Rivals Falter, India’s Economy Is Surging Ahead ",https://www.nytimes.com/2015/02/18/business/as-rivals-falter-indias-economy-is-surging-ahead.html,"Long considered a laggard, India is seeing a lift in its stock market as multinational companies look to expand operations there or start new ones."
2015-02-18 12:10:42+00:00,Morning Agenda: Snapchat Reaches for $19 Billion Valuation,https://dealbook.nytimes.com/2015/02/18/morning-agenda-snapchat-reaches-for-19-billion-valuation/,Snapchat is said to be raising financing that could value the company at up to $19 billion. | Hedge funds are tiptoeing back into the energy sector. | Greek bailout talks drag on.
2015-02-20 12:35:25+00:00,Morning Agenda: Markets Await Greek Deal,https://news.blogs.nytimes.com/2015/02/20/morning-agenda-markets-await-greek-deal/,Markets await a deal between Greece and its eurozone creditors. | The F.T.C. is challenging Sysco’s takeover of US Foods. | Investors are on the hunt for the next proverbial so-called unicorn.
2015-02-26 09:29:00+00:00,Standard Chartered Overhauls Leadership,https://www.nytimes.com/2015/02/27/business/dealbook/standard-chartered-chief-executive-bill-winters-peter-sands.html,The British bank tapped William T. Winters — who was once seen as a candidate to succeed Jamie Dimon — to take the helm.
2015-02-27 11:58:14+00:00,In Greenbacks We Trust,https://www.nytimes.com/2015/03/01/magazine/in-greenbacks-we-trust.html,The Federal Reserve is playing a mind game — but with enormous real-world consequences. 
2015-02-27 23:29:17+00:00,"I.P.O. Plans Withdrawn for Spinoff of JBS, World’s Largest Meatpacker",https://www.nytimes.com/2015/02/28/business/dealbook/ipo-plans-withdrawn-for-spinoff-of-jbs-worlds-largest-meatpacker.html,"The initial public offering would have spun off JBS’s Brazilian pork, poultry and food operations and raised up to 3.5 billion reais ($1.2 billion)."
2015-03-02 23:32:26+00:00,"At JPMorgan Chase, Business Tilts Toward the Consumer Side and Away From Wall St.",https://www.nytimes.com/2015/03/03/business/dealbook/at-jpmorgan-chase-business-tilts-toward-consumer-side-and-away-from-wall-st.html,The diverging prospects for JPMorgan’s biggest businesses are reflective of a split within the broader financial industry.
2015-03-06 10:00:18+00:00,"After a Bounce, Wage Growth Slumps to 0.1% ",https://www.nytimes.com/2015/03/07/business/economy/jobs-report-unemployment-february.html,"The gains exceeded economists’ expectations and added to encouragement about the continued recovery, though wage growth has barely budged in months."
2015-03-07 17:50:12+00:00,"At the Fed in 2009, Rolling the Dice in a Crisis",https://www.nytimes.com/2015/03/08/business/economy/at-the-fed-in-2009-rolling-dice-in-a-crisis.html,Newly released transcripts from Federal Reserve Board meetings in 2009 cover some of the darkest days of the financial crisis.
2015-03-09 13:13:50+00:00,Quiet Start to Central Bank Bond-Buying Program for the Eurozone,https://www.nytimes.com/2015/03/10/business/international/ecb-bond-buying-program-quantitative-easing.html,"The purchases, known as quantitative easing, are meant to stimulate the economy and help reignite the region’s dangerously low inflation rate."
2015-03-10 11:26:38+00:00,Morning Agenda: Credit Suisse Names New Chief,https://news.blogs.nytimes.com/2015/03/10/morning-agenda-credit-suisse-names-new-chief/,Credit Suisse is replacing its longstanding leader. | The Simon Property Group bids for a rival. | Banks are no longer financing certain coal-mining companies. | The tech blog Gigaom has shut down.
2015-03-11 11:05:44+00:00,Morning Agenda: Citigroup’s Resurgence,https://news.blogs.nytimes.com/2015/03/11/morning-agenda-citigroups-resurgence/,Citigroup’s traders and investment bankers have come roaring back since the financial crisis. | Credit Suisse gets a risk expert in new chief. | Emerging markets are losing their luster. | Former JPMorgan executive joins a Bitcoin start-up.
2015-03-11 16:16:39+00:00,Wall St. Bonuses Rose Just 2% in 2014,https://www.nytimes.com/2015/03/12/business/dealbook/wall-street-bonuses-rose-just-2-last-y-ear.html,"The financial industry added 2,300 jobs in New York, but showed sluggish growth in annual bonuses, to an average of $172,860."
2015-03-17 04:27:11+00:00,Tax Cuts Still Don’t Pay for Themselves,https://www.nytimes.com/2015/03/17/upshot/tax-cuts-still-dont-pay-for-themselves.html,"A new report says a Republican tax cut plan would increase tax revenue in the long run, but economists disagree."
2015-03-18 18:07:15+00:00,Fed Creeps Closer to Higher Rate That May Not Arrive for Months,https://www.nytimes.com/2015/03/19/business/economy/fed-interest-rates-fomc-meeting.html,"Dropping a promise to remain “patient” on a rate move, the bank expressed optimism that the economy no longer needs quite as much help, while noting that growth has slowed and inflation declined."
2015-03-19 08:42:17+00:00,Japan’s Recovery Is Complicated by a Decline in Household Savings,https://www.nytimes.com/2015/03/20/business/international/japans-recovery-is-complicated-by-a-decline-in-household-savings.html,"The drop has coincided with an erosion in pay and job security for many workers, especially younger ones."
2015-03-19 11:17:45+00:00,Morning Agenda: Jana Partners Sells Stake,https://news.blogs.nytimes.com/2015/03/19/morning-agenda-jana-partners-sells-stake/,Jana Partners sells a 20 percent stake to an investment firm. | Markets cheer the Fed’s statement on rates. | BlackRock has a new breed of E.T.F. | A top Wall Street lawyer blasts the regulatory environment.
2015-03-31 14:59:57+00:00,"Fueled by Market Rally in China, GF Securities Raises $3.6 Billion in I.P.O.",https://www.nytimes.com/2015/04/01/business/dealbook/fueled-by-market-rally-in-china-gf-securities-raises-3-6-billion-in-ipo.html,The new listing is the biggest in Asia so far this year as brokerage firms’ shares rise along with the boom.
2015-04-01 11:59:24+00:00,Morning Agenda: Simon Property Withdraws Offer For Rival,https://news.blogs.nytimes.com/2015/04/01/morning-agenda-simon-property-withdraws-offer-for-rival/,"Simon Property Withdraws Offer For Rival | GoDaddy Worth Above $3 Billion | For Lawyers, Signs of Recovery |The Start-Up Economy"
2015-04-06 02:58:08+00:00,"Fed Minutes, Greek Debt Talks and Samsung Earnings",https://www.nytimes.com/2015/04/06/business/fed-minutes-greek-debt-talks-and-samsung-earnings.html,The Federal Reserve will release minutes from its March meeting on Wednesday; Samsung posts results on Tuesday.
2015-04-07 09:56:35+00:00,FedEx Agrees to Acquire TNT Express in $4.8 Billion Deal,https://www.nytimes.com/2015/04/08/business/dealbook/fedex-agrees-to-acquire-tnt-express-in-4-8-billion-deal.html,The merger would greatly expand FedEx’s presence in Europe and comes less than two years since European regulators blocked a bid for TNT by UPS.
2015-04-09 15:50:43+00:00,"LinkedIn to Buy Lynda.com, an Online Learning Company",https://www.nytimes.com/2015/04/10/business/dealbook/linkedin-to-buy-lyndacom-an-online-learning-company.html,The $1.5 billion deal is the biggest for LinkedIn in its 12-year history as it continues to expand beyond its core social network.
